"","YearStart","LocationAbbr","LocationDesc","DataValue","LowConfidenceLimit","HighConfidenceLimit","LocationID","TOBDataValue","TOBLowConfidenceLimit","TOBHighConfidenceLimit","AlcHeavyDataValue","AlcHeavyLowConfidenceLimit","AlcHeavyHighConfidenceLimit","AlcBingeDataValue","AlcBingeLowConfidenceLimit","AlcBingeHighConfidenceLimit","ObeDataValue","ObeLowConfidenceLimit","ObeHighConfidenceLimit","selfHlthDataValue","selfHlthLowConfidenceLimit","selfHlthHighConfidenceLimit","HlthCareDataValue","HlthCareLowConfidenceLimit","HlthCareHighConfidenceLimit","X.x","SNAP","individual_homeless","fam_homeless","total_homeless","unemployment_rate","Male_poverty","Female_poverty","Total_poverty","X.y","o3_mean","pm2.5_mean","so2_mean","co_mean","no2_mean","State.Name"
"202",2014,"UT","Utah",10.2,9,11.4,49,"9.1",8,10.4,"2.9",2.3,3.7,"10.6",9.3,11.9,"46.1",43.9,48.3,90.5,89.2,91.6,82.8,81.1,84.4,400,22.9911,0.1729,0.1352,0.3081,3.6,0.104,0.131,0.117,204,0.040381368402808,6.58150346194682,0.510796862426036,0.498453392363256,5.84266753397849,"Utah"
"203",2014,"VA","Virginia",10.2,8.4,12.3,51,"19.0",16.4,21.8,"5.2",4,6.8,"16.5",14.2,19.2,"52.7",49.2,56.1,87.4,84.9,89.6,82.5,79.6,85.1,418,91.8902,0.4234,0.2786,0.702,5.1,0.101,0.128,0.115,206,0.0316382534932722,8.1887109058105,0.739782633950129,0.266202977327108,7.34649653306631,"Virginia"
"204",2014,"VT","Vermont",16.6,14.1,19.5,50,"20.2",17.3,23.4,"11.3",9,14.1,"21.2",18.1,24.7,"45.8",41.9,49.8,91.9,89.7,93.7,93.3,91.2,94.9,409,9.3,0.0823,0.0736,0.1559,4,0.094,0.114,0.104,205,0.0324431748910016,6.73900617196595,0.577472491862899,0.169153063289863,7.13737108068807,"Vermont"
"205",2014,"WI","Wisconsin",13.5,10.7,16.8,55,"17.6",14.7,20.9,"6.9",5,9.3,"20.4",17.3,23.8,"55.3",50.9,59.7,88.6,85.2,91.3,88,84.3,90.8,445,84.1533,0.2929,0.3126,0.6055,5.4,0.11,0.139,0.124,209,0.0334296257209862,8.40078853376467,1.9735712118192,0.191706881151222,6.11657032509012,"Wisconsin"
"206",2014,"WA","Washington",10.4,8.5,12.6,53,"15.2",12.9,17.9,"6.5",5,8.4,"17.5",15.1,20.3,"52.1",48.5,55.6,85.9,83.1,88.2,86.6,84.1,88.7,427,109.5551,1.139,0.7052,1.8442,5.9,0.114,0.142,0.128,207,0.0272010089227858,7.18534940610618,0.428558218375308,0.346227751015729,13.0017115813532,"Washington"
"207",2014,"WV","West Virginia",16,13.4,18.9,54,"32.4",29,36,"2.6",1.6,4.2,"8.4",6.5,10.7,"59",55.1,62.8,84.1,81.3,86.6,87.2,84.4,89.6,436,36.2501,0.1488,0.0525,0.2013,6.5,0.171,0.207,0.189,208,0.030180253062256,9.5028619205054,2.42897491987534,0.320905811136756,NA,"West Virginia"
"208",2014,"WY","Wyoming",11.3,8.4,15.1,56,"22.5",17.9,27.7,"5.7",3.5,9,"16.7",12.8,21.6,"52.9",47,58.7,89,85,92,79.5,74.3,83.8,454,3.5871,0.0463,0.0294,0.0757,4.3,0.103,0.145,0.123,210,0.0377703963112899,3.62947329147269,2.01169184567335,0.146054686354297,2.96238370933517,"Wyoming"
"209",2015,"AK","Alaska",14.4,10.1,20.1,2,"20.7",16,26.2,"12.3",7.9,18.7,"22.6",17.1,29.2,"57.5",50.7,64,91.1,87.5,93.7,80,73.1,85.5,14,8.1121,0.1342,0.0614,0.1956,6.3,0.097,0.089,0.093,214,0.0252099536762156,5.73356352542883,6.6728993739255,0.431790470514328,12.6816063654391,"Alaska"
"210",2015,"AL","Alabama",13.6,11.2,16.3,1,"21.9",18.9,25.1,"5.0",3.6,7,"11.5",9.4,14.1,"61.8",58.1,65.5,85,82.3,87.3,84,81,86.6,5,88.938,0.2868,0.1102,0.397,6.1,0.154,0.207,0.182,213,0.0265239396608673,9.86080069810912,1.01980795867769,0.380502621153166,11.0543579245852,"Alabama"
"211",2015,"AZ","Arizona",12.5,10,15.4,4,"11.8",9.4,14.7,"3.5",2.4,5,"12.6",10.1,15.6,"57.5",53,61.8,86.3,83.2,88.9,81.7,78,84.8,23,99.9401,0.6548,0.3348,0.9896,6.1,0.154,0.181,0.168,215,0.0352686380975839,7.22317261006258,2.10229530400971,0.389324172260701,14.3825188141794,"Arizona"
"212",2015,"AR","Arkansas",13,9.4,17.6,5,"28.1",23,34,"4.6",2.6,8,"14.0",10.4,18.6,"61.9",55.9,67.5,84.9,80.4,88.6,83.4,78.2,87.6,32,46.8904,0.1833,0.0727,0.256,5,0.163,0.206,0.185,216,0.0291927298447735,8.99287106663934,1.58997324898805,0.306777873972603,7.92260198356339,"Arkansas"
"213",2015,"CA","California",9.3,8,10.8,6,"8.1",6.9,9.4,"5.5",4.5,6.6,"16.6",14.9,18.5,"48.2",45.6,50.8,87.7,86.1,89.1,85.5,83.8,87.1,41,441.7772,9.3156,2.2582,11.5738,6.2,0.126,0.158,0.142,217,0.0357077866563641,10.0647489314863,0.343004917107441,0.333747236070314,11.8793652694672,"California"
"214",2015,"CO","Colorado",11.2,9.5,13.3,8,"15.5",13.3,18.1,"6.1",4.8,7.7,"18.1",15.7,20.8,"43.1",39.8,46.5,88.9,86.8,90.6,86.7,84.4,88.7,50,49.5134,0.5729,0.4224,0.9953,3.7,0.104,0.122,0.113,218,0.0384700766557618,6.42727604623552,2.20445751267782,0.357277616615206,3.84161433383598,"Colorado"
"215",2015,"CT","Connecticut",14.5,12.4,17,9,"11.7",9.8,13.9,"6.8",5.2,8.9,"17.1",14.6,19.9,"45.1",41.6,48.7,90,87.9,91.7,92.3,90.4,93.8,59,44.2161,0.2719,0.1328,0.4047,5.6,0.085,0.11,0.098,219,0.0356998596950968,8.25787115856546,0.398933505461556,0.275362231851578,9.78785888858269,"Connecticut"
"216",2015,"DC","District of Columbia",11.8,8.3,16.6,11,"15.3",10.6,21.6,"13.6",9.3,19.5,"32.8",26.6,39.7,"42.9",36.1,50,91.2,86.3,94.4,93.9,89.8,96.5,77,14.1845,0.3821,0.3477,0.7298,6.9,0.144,0.147,0.146,221,0.0281667616438356,9.98571371301939,1.27072148214286,0.408171991789819,13.6784726362661,"District Of Columbia"
"217",2015,"DE","Delaware",13.8,10.1,18.6,10,"13.8",10.1,18.5,"4.0",2.2,7,"19.0",14.4,24.6,"53.5",47.5,59.5,86.4,81.6,90.1,89.1,85.5,91.9,68,14.9981,0.0602,0.0351,0.0953,4.8,0.102,0.147,0.125,220,0.0312450419073383,8.80418517805158,0.385370549632252,0.309838460580913,12.2041898982456,"Delaware"
"218",2015,"FL","Florida",9.8,7.9,12.1,12,"15.1",12.6,18,"6.7",5.1,8.8,"17.3",14.7,20.3,"52.7",48.9,56.5,88.1,85.6,90.2,78.3,75,81.3,86,365.6169,2.6325,0.9575,3.59,5.5,0.131,0.165,0.148,222,0.0272989319649912,6.87190051373056,0.655641556295722,0.251040555820984,5.89580275368906,"Florida"
"219",2015,"GA","Georgia",10.2,7.5,13.6,13,"15.0",12,18.7,"7.2",5.1,10.1,"15.6",12.4,19.5,"54.3",49.3,59.2,88.4,85.2,90.9,77.9,73.5,81.8,95,180.0531,0.9702,0.4088,1.379,6.1,0.132,0.177,0.156,223,0.0286048565160878,9.29701496211997,1.26512919417158,0.529731623717895,12.1191844675102,"Georgia"
"220",2015,"HI","Hawaii",14.1,11.6,17,15,"13.4",10.9,16.3,"6.5",4.9,8.5,"17.7",15,20.9,"43.5",39.6,47.5,90.4,88,92.4,90.6,87.8,92.7,104,18.8895,0.4307,0.3313,0.762,3.4,0.097,0.112,0.105,224,0.0236062774647887,7.71537759118234,10.8694839258739,0.43519821728972,2.9421227146314,"Hawaii"
"221",2015,"IA","Iowa",9.9,7.6,12.8,19,"20.7",17.2,24.7,"4.6",3.1,6.6,"19.8",16.6,23.5,"55.6",50.8,60.2,92.7,90.2,94.6,93.7,91.4,95.4,140,39.1224,0.1501,0.158,0.3081,3.7,0.11,0.153,0.131,228,0.0309207842948188,8.59995574540414,0.899179558778303,0.214763845943504,5.78870938253888,"Iowa"
"222",2015,"IL","Illinois",11.5,9.1,14.4,17,"13.6",10.9,16.8,"6.6",4.8,9,"21.0",17.8,24.6,"49.6",45.2,54.1,88.8,85.6,91.3,88.1,84.9,90.6,122,204.2306,0.8152,0.5025,1.3177,6,0.107,0.145,0.127,226,0.0293432818289799,9.55183462249676,1.16493078709576,0.242629345553262,13.8738376514578,"Illinois"
"223",2015,"ID","Idaho",10.9,8.5,14,16,"13.5",10.8,16.8,"4.9",3.3,7.2,"14.9",11.9,18.5,"52.2",47.6,56.9,88.9,85.8,91.3,83.8,80.4,86.6,113,19.6872,0.1172,0.0794,0.1966,3.9,0.135,0.164,0.149,225,0.0350608629456702,11.7693345850321,1.45716150242072,0.320768611721612,11.3983495360231,"Idaho"
"224",2015,"IN","Indiana",16.2,12.8,20.2,18,"23.4",19.3,28.1,"5.3",3.5,7.9,"16.0",12.7,19.9,"54.7",49.7,59.6,86.3,82.6,89.3,83,79.2,86.3,131,83.174,0.3914,0.1949,0.5863,4.8,0.115,0.166,0.141,227,0.031416891466789,10.0600068228408,1.86280408525922,0.449700391647791,8.81609619584736,"Indiana"
"225",2015,"KS","Kansas",11.1,9.9,12.4,20,"17.6",16.1,19.2,"4.9",4,5.8,"16.2",14.8,17.7,"57.0",54.8,59.1,89.1,87.9,90.3,82.3,80.8,83.8,149,27.3974,0.1466,0.1122,0.2588,4.2,0.116,0.131,0.124,229,0.0313837576028702,7.67251507292062,1.06067335346074,0.285033536931818,4.6108236294439,"Kansas"
"226",2015,"KY","Kentucky",15.4,12,19.5,21,"30.3",26.3,34.6,"4.3",3,6.3,"14.7",11.9,18.1,"56.7",52.2,61.2,86.8,84.1,89.2,92.1,89,94.3,158,76.8882,0.3151,0.1387,0.4538,5.2,0.149,0.194,0.172,230,0.0304245331889762,9.57508641135604,0.716772815460402,0.254923318473798,7.72123569621765,"Kentucky"
"227",2015,"LA","Louisiana",9.4,7.2,12.2,22,"19.4",16.2,23,"8.3",6,11.3,"19.7",16.4,23.5,"63.6",59.1,67.8,84.8,81.3,87.7,80.1,76.4,83.3,167,85.9738,0.3217,0.0864,0.4081,6.3,0.147,0.199,0.174,231,0.0264012276093394,8.92828570925886,1.27148769093241,0.356427991881943,5.79117982863422,"Louisiana"
"228",2015,"MA","Massachusetts",13.8,11.7,16.2,25,"12.4",10.4,14.7,"8.5",6.8,10.6,"20.8",18.3,23.4,"40.4",37.1,43.8,89.4,87.2,91.2,95.5,94,96.6,194,78.5778,0.6378,1.4757,2.1135,4.8,0.093,0.123,0.108,234,0.0298793326445666,6.38498011935707,0.670956926422096,0.237424414292119,9.16258039561228,"Massachusetts"
"229",2015,"MD","Maryland",13.1,10.2,16.6,24,"15.0",11.8,18.8,"6.0",3.9,9,"16.8",13.5,20.8,"53.4",48.4,58.2,90.5,87.4,92.9,89.8,86,92.7,185,78.1035,0.5383,0.3007,0.839,5,0.08,0.108,0.094,233,0.033103291603484,8.80472148297657,0.893686177694651,0.2108887130187,8.6755893526189,"Maryland"
"230",2015,"MI","Michigan",13.5,11.5,15.8,26,"23.1",20.3,26,"5.4",4.1,7,"18.4",16.1,21,"55.4",52.1,58.7,85.7,83.4,87.7,88.9,86.5,91,203,157.1344,0.6546,0.397,1.0516,5.4,0.132,0.175,0.154,235,0.0328527169412092,9.09066670852549,1.44639037908087,0.31683790610004,10.6227043549461,"Michigan"
"231",2015,"ME","Maine",16.1,13.3,19.3,23,"24.5",20.9,28.6,"8.8",6.3,12.2,"23.9",20.2,27.9,"57.2",52.7,61.4,86.8,83.2,89.6,90.4,87.6,92.6,176,20.2579,0.1219,0.1153,0.2372,4.4,0.122,0.144,0.133,232,0.0290876976599079,6.91360234729933,0.383872675693235,0.175869852064162,2.5690920521162,"Maine"
"232",2015,"MN","Minnesota",10.9,9.6,12.4,27,"17.2",15.4,19.1,"7.5",6.4,8.8,"20.8",19,22.7,"47.0",44.5,49.5,91.4,90,92.7,93.3,92,94.4,212,49.6023,0.3622,0.3924,0.7546,3.8,0.086,0.107,0.096,236,0.029842825771651,6.10318580123705,0.679673265796595,0.164541352413606,8.30514227452638,"Minnesota"
"233",2015,"MO","Missouri",14,11.4,17.2,29,"24.4",20.9,28.2,"4.7",3.3,6.6,"18.2",15.1,21.7,"53.3",49,57.6,87.1,84.2,89.5,81.5,78,84.6,230,84.4597,0.3434,0.3048,0.6482,5.1,0.122,0.162,0.142,238,0.0324953650376112,8.86769742937394,1.48566110889262,0.294291410762795,9.80116518206642,"Missouri"
"234",2015,"MS","Mississippi",8.7,6.4,11.8,28,"19.3",16.1,23,"3.7",2.4,5.9,"10.0",7.6,13,"62.8",58.3,67.2,84.2,80.8,87.1,78.2,74.3,81.6,221,63.6322,0.1475,0.0508,0.1983,6.5,0.17,0.232,0.203,237,0.0287908954887334,8.87331069842862,0.534595664219212,0.327937921917808,5.33112958185742,"Mississippi"
"235",2015,"MT","Montana",12.3,9.2,16.1,30,"21.9",18,26.4,"8.9",6.4,12.2,"21.4",17.6,25.8,"47.0",41.8,52.2,91,87.9,93.4,81.4,77.2,84.9,239,11.9082,0.1127,0.0582,0.1709,4.3,0.137,0.163,0.15,239,0.0307529710122937,8.59313956104244,0.72752798687015,0.167418373294965,0.98531738271491,"Montana"
"236",2015,"NC","North Carolina",11.6,9.5,14.1,37,"17.8",15.2,20.7,"4.1",2.9,5.7,"14.1",12,16.6,"55.4",51.7,59,86.6,84.3,88.7,80.6,77.9,83.1,302,164.6202,0.7156,0.3529,1.0685,5.7,0.136,0.174,0.156,246,0.0321416447706933,8.76774139374068,0.332316282267055,0.269406662295541,7.79670689876107,"North Carolina"
"237",2015,"ND","North Dakota",10.6,8,14,38,"19.2",15.7,23.4,"7.5",5.3,10.7,"25.8",21.7,30.3,"49.7",44.7,54.8,89.9,86.6,92.5,88.7,85.1,91.5,311,5.3148,0.0864,0.0441,0.1305,2.8,0.104,0.144,0.123,247,0.0299291491427071,5.55970794689031,0.619086785970492,0.167221590410959,2.75985180046897,"North Dakota"
"238",2015,"NE","Nebraska",9.6,8.1,11.4,31,"18.8",16.6,21.1,"5.0",3.9,6.4,"19.3",17.2,21.6,"54.9",51.8,57.9,90.6,88.7,92.3,83.3,81,85.4,248,17.4092,0.172,0.1024,0.2744,3,0.107,0.141,0.124,240,0.032782922357905,7.70825102220334,0.830750248630137,0.34450575,NA,"Nebraska"
"239",2015,"NH","New Hampshire",14.8,11.8,18.5,33,"18.0",14.7,22,"5.6",3.8,8.1,"16.9",13.4,21,"49.5",44.5,54.5,91,87.8,93.5,91.7,88.5,94,266,10.6296,0.0778,0.0667,0.1445,3.4,0.065,0.087,0.076,242,0.0306533808153067,6.848493535315,0.804739625509715,0.17709346952016,3.40383193681319,"New Hampshire"
"240",2015,"NJ","New Jersey",9.3,7.6,11.4,34,"11.6",9.5,14,"5.4",4.1,7.2,"17.4",14.6,20.7,"48.0",44.1,51.8,88,85.6,90,84.1,80.9,86.8,275,90.5728,0.6189,0.3909,1.0098,5.7,0.084,0.107,0.096,243,0.0305105024573949,8.72811366231212,0.259315497910337,0.304529809113072,11.8886676855547,"New Jersey"
"241",2015,"NM","New Mexico",12.7,10,16.1,35,"18.9",15.3,23,"3.6",2.4,5.4,"13.9",10.8,17.6,"56.5",51.6,61.3,88.2,85.2,90.7,86.6,83.2,89.4,284,45.3146,0.1666,0.0963,0.2629,6.6,0.177,0.207,0.192,244,0.0344551480591819,7.08971996353902,0.155033303878225,0.211521659217877,5.8762040747994,"New Mexico"
"242",2015,"NY","New York",12.3,10.4,14.4,36,"13.0",11.2,15.1,"5.6",4.4,7.1,"18.5",16.3,20.9,"44.1",41.1,47.1,88.6,86.7,90.3,88.8,86.8,90.5,293,303.9108,3.6135,5.2115,8.825,5.2,0.12,0.157,0.139,245,0.0303757022627676,6.68979503563324,0.979615931753588,0.215550372063216,8.70011717421787,"New York"
"243",2015,"NV","Nevada",12.5,9.1,17,32,"14.7",10.7,19.8,"5.1",2.8,8.9,"10.9",7.5,15.6,"55.8",49.1,62.3,85.3,80.2,89.3,80.3,74.6,85,257,42.0413,0.7858,0.0885,0.8743,6.9,0.121,0.158,0.14,241,0.0368912192707685,7.01013409930859,0.82541342280755,0.335419776546083,14.1756429535285,"Nevada"
"244",2015,"OH","Ohio",14.5,11.8,17.8,39,"24.3",20.9,28.1,"6.2",4.4,8.7,"20.0",16.8,23.6,"54.3",50.2,58.4,89.7,86.8,92,89.6,86.6,92,320,167.6263,0.7565,0.3617,1.1182,5,0.12,0.163,0.142,248,0.0320538551679854,10.4331982683526,1.32274283254867,0.251760490277351,12.2115231356337,"Ohio"
"245",2015,"OK","Oklahoma",11.5,9.1,14.4,40,"22.6",19.3,26.4,"3.7",2.4,5.7,"14.0",11.2,17.3,"60.8",56.5,64.9,84.7,81.5,87.5,80.5,76.8,83.7,329,59.8257,0.2781,0.0996,0.3777,4.3,0.122,0.183,0.153,249,0.0314281345701156,7.82454388255164,0.866257445725911,0.228269931077311,7.95688726798077,"Oklahoma"
"246",2015,"OR","Oregon",15.1,12.1,18.5,41,"19.7",16.4,23.4,"7.6",5.7,10,"20.2",17,23.8,"53.0",48.3,57.5,87,83.5,89.8,91,87.8,93.5,338,77.9749,0.9461,0.3765,1.3226,5.5,0.138,0.168,0.153,250,0.0302147920157312,8.17769115953961,0.466264526027397,0.3767517149326,12.1856455772368,"Oregon"
"247",2015,"PA","Pennsylvania",16.9,13.6,20.8,42,"19.1",16,22.6,"5.1",3.6,7.2,"18.4",15.5,21.6,"51.8",47.1,56.4,88.7,85.7,91.1,90.8,87.7,93.1,347,182.6667,0.8605,0.6816,1.5421,5.4,0.108,0.138,0.123,251,0.0299140614399195,10.2772502494845,1.65963240665681,0.239724937040469,7.51672016697963,"Pennsylvania"
"248",2015,"PR","Puerto Rico",11.6,9.7,13.9,72,"8.5",6.7,10.6,"4.7",3.3,6.7,"10.8",9,13.1,"56.3",52.9,59.7,79.9,77,82.5,94.4,92.7,95.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,264,NA,NA,NA,NA,NA,"Puerto Rico"
"249",2015,"RI","Rhode Island",15.6,12.5,19.3,44,"13.0",10.1,16.5,"7.4",5.2,10.5,"17.8",14.3,21.8,"48.2",43.2,53.2,90.3,87.5,92.5,90.7,87.4,93.3,356,17.5025,0.0706,0.0405,0.1111,6,0.117,0.14,0.129,252,0.0330622071581852,7.63301836962633,0.344461582191781,0.41906207766323,12.4576109662423,"Rhode Island"
"250",2015,"SD","South Dakota",11.7,8.4,16,46,"27.5",22.9,32.6,"5.2",3.3,8.1,"19.1",15.3,23.5,"47.9",42.8,53.1,90.1,86.6,92.8,89.3,85.7,92,374,9.8553,0.063,0.0406,0.1036,3.1,0.112,0.159,0.136,254,0.0335734565861168,6.6690922235251,0.767552265757303,0.197780182328191,4.56498519160691,"South Dakota"
"251",2015,"SC","South Carolina",8.9,7.3,10.8,45,"18.1",15.9,20.6,"5.5",4.3,7,"15.8",13.6,18.2,"57.7",54.5,60.9,90,88,91.7,84.3,81.9,86.4,365,80.4572,0.3934,0.142,0.5354,5.9,0.134,0.183,0.159,253,0.028685874284095,7.92521236652271,0.285034195617739,0.155059996309963,6.24719225427474,"South Carolina"
"252",2015,"TN","Tennessee",9.7,7.3,12.6,47,"21.1",17.5,25.1,"5.2",3.3,8.2,"11.3",8.6,14.8,"61.1",55.8,66.1,87.4,84.4,89.9,85.9,82.2,88.9,383,122.9391,0.6516,0.2607,0.9123,5.6,0.136,0.177,0.158,255,0.0313019689991885,8.52207057457004,1.39425643581763,0.280197152993119,9.47965609279551,"Tennessee"
"253",2015,"TX","Texas",8.3,6.8,10.1,48,"13.1",11,15.6,"5.7",4.3,7.5,"13.6",11.2,16.3,"56.3",52.5,60.1,85.8,83.2,88.1,64.5,61.1,67.7,392,372.4688,1.6265,0.7413,2.3678,4.5,0.114,0.16,0.138,256,0.0278146049180352,9.62775636941023,0.28504630403601,0.25039924564844,7.36349333082326,"Texas"
"254",2015,"UT","Utah",11,9.6,12.6,49,"7.4",6.3,8.8,"2.5",2,3.3,"10.2",8.9,11.8,"44.4",41.9,47,91.4,90,92.7,86.8,85,88.4,401,22.5603,0.1809,0.1216,0.3025,3.5,0.095,0.126,0.11,257,0.0389159331758689,6.39784107058792,0.332083528901734,0.416705138111087,4.85107385515368,"Utah"
"255",2015,"VA","Virginia",11.2,9.4,13.3,51,"16.4",14.1,19,"6.8",5.1,8.9,"18.6",16.1,21.5,"51.8",48.2,55.3,88.3,86,90.3,85.4,82.6,87.8,419,86.0375,0.419,0.2811,0.7001,4.4,0.093,0.124,0.109,259,0.0309815552902025,8.08314284626793,0.493103788721249,0.259292317984327,7.16658048327894,"Virginia"
"256",2015,"VT","Vermont",15.8,13,19,50,"17.4",14.3,20.9,"7.2",5.3,9.7,"20.9",17.3,24.9,"46.4",42,51,93.3,91,95,95.9,94.1,97.2,410,8.4994,0.091,0.0613,0.1523,3.5,0.083,0.11,0.096,258,0.0323366953149583,6.81663172875549,0.360648775151774,0.162699765594126,7.29725124722697,"Vermont"
"257",2015,"WA","Washington",11.2,9.7,13,53,"14.4",12.6,16.5,"6.4",5.2,7.7,"17.7",15.8,19.8,"50.6",47.8,53.5,90.1,88.4,91.6,87.1,85.1,88.9,428,107.0933,1.2526,0.6893,1.9419,5.4,0.108,0.139,0.124,260,0.028925126966582,7.60446689755949,0.524585212143602,0.361486326727861,13.7745439495358,"Washington"
"258",2015,"WI","Wisconsin",14.1,11.3,17.5,55,"15.7",12.5,19.4,"9.1",6.7,12.2,"25.1",21.5,29.2,"49.8",45.1,54.5,88.4,85.3,90.9,92.2,89,94.5,446,80.554,0.2992,0.3065,0.6057,4.4,0.101,0.123,0.112,262,0.0333827601986563,7.46128850031911,1.5966095843543,0.210332576462982,4.71303573408483,"Wisconsin"
"259",2015,"WV","West Virginia",13.4,11.1,16.1,54,"33.6",30.1,37.2,"3.4",2.2,5.2,"8.7",6.9,11,"59.4",55.5,63.2,84,81.1,86.5,90.5,88.1,92.5,437,36.7908,0.1414,0.0421,0.1835,6.6,0.154,0.203,0.179,261,0.0294044375917377,9.09687637954394,1.71095022005708,0.253983771485107,NA,"West Virginia"
"260",2015,"WY","Wyoming",11.6,8.3,16,56,"20.1",15.8,25.1,"6.7",4.4,10.2,"16.3",12.6,20.8,"51.9",46.1,57.7,88.3,84.1,91.5,83.7,79,87.6,455,3.2606,0.05,0.0298,0.0798,4.2,0.077,0.125,0.101,263,0.0375587112805336,3.80000260456685,1.69420419910332,0.0608001989114449,2.82426501056725,"Wyoming"
"261",2016,"AK","Alaska",12.7,9.1,17.5,2,"19.0",14,25.3,"6.7",4.3,10.5,"20.9",15.9,27,"57.2",50.1,64,89.3,84.3,92.9,88.4,83.8,91.9,15,8.2326,0.1527,0.0413,0.194,6.6,0.097,0.089,0.093,266,0.0255175119977219,4.98084105885652,5.76388679781421,0.41896291363192,13.4268706523077,"Alaska"
"262",2016,"AL","Alabama",13.4,11,16.3,1,"24.3",21.3,27.7,"5.7",4.2,7.6,"14.2",11.8,16.9,"60.4",56.7,64.1,85.2,82.3,87.6,83.2,80.1,85.9,6,85.0804,0.3019,0.1092,0.4111,5.9,0.154,0.207,0.182,265,0.0293819642292826,8.85548290996203,1.06626148305493,0.338759256181998,11.7948350375375,"Alabama"
"263",2016,"AR","Arkansas",11.3,7.9,15.9,5,"28.8",23.3,35.1,"5.2",3,8.9,"16.1",11.8,21.6,"63.3",56.5,69.6,78.5,72.7,83.4,87.1,82.6,90.5,33,42.6069,0.1838,0.0625,0.2463,4,0.163,0.206,0.185,268,0.0301720334768319,8.81795353352208,1.0509546585135,0.29559318989071,7.66370851386496,"Arkansas"
"264",2016,"AZ","Arizona",9.9,7.7,12.7,4,"11.6",9.2,14.7,"6.1",4.5,8.1,"14.7",12.1,17.7,"50.6",46.3,54.9,86.9,83.6,89.7,82.7,78.9,86,24,96.0105,0.6659,0.3048,0.9707,5.5,0.154,0.181,0.168,267,0.0355806386492587,7.44990564636211,1.89183680333585,0.365084368126025,15.248127530993,"Arizona"
"265",2016,"CA","California",8.2,7,9.6,6,"7.6",6.3,9.1,"6.2",5.1,7.6,"15.7",13.9,17.6,"49.4",46.6,52.1,87.3,85.5,88.9,87.4,85.6,88.9,42,434.0042,9.766,2.0482,11.8142,5.5,0.126,0.158,0.142,269,0.0359854621204822,9.48132643825021,0.472263572136805,0.323847855297138,12.0633992431201,"California"
"266",2016,"CO","Colorado",11.6,10,13.5,8,"15.4",13.4,17.5,"7.9",6.5,9.5,"21.2",18.9,23.6,"45.1",42.2,48,88.3,86.4,90,87.6,85.6,89.3,51,47.569,0.645,0.41,1.055,3.1,0.104,0.122,0.113,270,0.0390855274963178,6.26618647252899,1.92995665270936,0.310685826076053,4.15414152162385,"Colorado"
"267",2016,"CT","Connecticut",15.1,12.6,17.9,9,"13.6",11.3,16.4,"5.5",4.1,7.2,"19.7",16.9,22.7,"46.5",42.6,50.4,89.7,87.5,91.5,90.6,88.1,92.6,60,43.1597,0.257,0.1332,0.3902,4.9,0.085,0.11,0.098,271,0.0350297073020604,6.99372599473914,0.327306785385019,0.257194745279327,12.4891506949706,"Connecticut"
"268",2016,"DC","District of Columbia",13,10.3,16.3,11,"10.4",8.1,13.1,"14.3",11.4,17.9,"28.8",24.8,33.3,"42.9",38.3,47.5,90.6,87.4,93,94.9,92,96.8,78,13.4625,0.3683,0.4667,0.835,6.2,0.144,0.147,0.146,273,0.0271848088088088,9.24317720583379,0.920205199059561,0.479249146518745,13.418099255796,"District Of Columbia"
"269",2016,"DE","Delaware",11.5,8.8,14.9,10,"16.3",12.9,20.3,"7.1",4.5,10.9,"21.0",16.1,26.9,"57.3",51.1,63.3,86.7,83.1,89.7,85.7,81.3,89.2,69,14.7559,0.0753,0.0317,0.107,4.5,0.102,0.147,0.125,272,0.0312882582045641,7.55313992908323,0.288174827718177,0.25873792022792,11.6280570673077,"Delaware"
"270",2016,"FL","Florida",7.8,6.7,9.1,12,"13.6",12.2,15.2,"6.8",5.5,8.4,"18.0",16,20.2,"50.4",47.6,53.2,85.7,83.7,87.4,76.4,74.1,78.6,87,345.453,2.4201,0.9358,3.3559,4.9,0.131,0.165,0.148,274,0.0295821067965065,7.11907824445181,0.427433704343269,0.314784302689128,6.50378562712512,"Florida"
"271",2016,"GA","Georgia",12.5,9.9,15.8,13,"14.6",11.9,17.8,"6.7",4.9,9.1,"13.5",11,16.5,"55.9",51.4,60.4,86.6,83.4,89.3,79.9,76.4,83,96,173.3473,0.9265,0.3644,1.2909,5.5,0.132,0.177,0.156,275,0.0321822096667154,9.17055932037916,1.33389374980319,0.634950647364732,16.6326715020522,"Georgia"
"272",2016,"HI","Hawaii",14.8,12.3,17.9,15,"14.6",12.1,17.4,"9.2",7.2,11.7,"20.9",17.8,24.3,"47.7",43.7,51.6,89,86.1,91.3,91,88.3,93.2,105,17.6729,0.459,0.3331,0.7921,2.9,0.097,0.112,0.105,276,0.0247068625954198,9.05870653112798,13.5201565068971,0.374009054434538,3.5313312776375,"Hawaii"
"273",2016,"IA","Iowa",11.4,9.2,14.1,19,"18.3",15.5,21.5,"7.0",5.2,9.4,"24.2",21,27.7,"55.1",51.1,59.1,89.2,86.4,91.5,91.7,89,93.7,141,38.0705,0.1543,0.1521,0.3064,3.6,0.11,0.153,0.131,280,0.0303262792169527,7.59607822302486,0.578013276372697,0.213007756290012,5.54654793147129,"Iowa"
